gene,selection_prob,mean_abs_coef_when_selected
LOC111109884,0.05,0.0048395737521178765
LOC111112879,0.04666666666666667,0.00857733887942034
LOC111123948,0.04666666666666667,0.008488234189140598
LOC111127766,0.04666666666666667,0.007887069205834579
LOC111130444,0.04666666666666667,0.007885509370946906
LOC111123397,0.04666666666666667,0.007702772942947783
LOC111120484,0.04666666666666667,0.0069885744454436785
LOC111117241,0.043333333333333335,0.0136660392694844
LOC111101522,0.043333333333333335,0.013601767528176613
LOC111100120,0.043333333333333335,0.009727454191400614
LOC111112612,0.043333333333333335,0.008815368985866797
LOC111103315,0.043333333333333335,0.0069022183839052694
LOC111117396,0.043333333333333335,0.005096531582190941
LOC111112111,0.04,0.015758760686973374
LOC111111122,0.04,0.013722447187428329
LOC111136850,0.04,0.011931485046233967
LOC111115697,0.04,0.011260755065961607
LOC111114940,0.04,0.008604143692144345
LOC111111069,0.04,0.007033672081013072
LOC111106703,0.04,0.006701155242117833
LOC111124896,0.04,0.006643444807041814
LOC111104545,0.04,0.005875105598304971
LOC111136279,0.04,0.00404269565721915
LOC111110266,0.03666666666666667,0.009282422078256967
LOC111118607,0.03666666666666667,0.00849938832405292
LOC111121239,0.03666666666666667,0.006129816314740321
LOC111127413,0.03666666666666667,0.005874738152470014
LOC111131573,0.03333333333333333,0.012207160688524977
LOC111117653,0.03333333333333333,0.011641056058584846
LOC111114691,0.03333333333333333,0.007722846764005543
LOC111099800,0.03333333333333333,0.006564769508328895
LOC111114853,0.03333333333333333,0.005145611966412879
LOC111121960,0.03,0.011390288609713
LOC111128864,0.03,0.009105523487868434
LOC111108210,0.03,0.009088110355761896
LOC111113008,0.03,0.008407330135185978
LOC111132157,0.03,0.00814133886667116
LOC111103603,0.03,0.0075037072097269225
LOC111115558,0.03,0.005644554296635103
LOC111126102,0.02666666666666667,0.01220255923788294
LOC111116648,0.02666666666666667,0.012141568451733344
LOC111099632,0.02666666666666667,0.009328605503801317
LOC111124815,0.02666666666666667,0.006440629756661955
LOC111114942,0.02666666666666667,0.004700116993803704
LOC111108377,0.02666666666666667,0.003660774114532594
LOC111120792,0.023333333333333334,0.012188934491428868
LOC111126501,0.023333333333333334,0.010579928075912142
LOC111130276,0.023333333333333334,0.008796891394790812
LOC111128031,0.023333333333333334,0.008733483300243173
LOC111103381,0.023333333333333334,0.005413727222118701
LOC111100552,0.023333333333333334,0.005153710986692526
LOC111101105,0.023333333333333334,0.003780323785585785
LOC111112639,0.02,0.0251513817869103
LOC111130368,0.02,0.008533472075595199
LOC111130068,0.02,0.008113752851342377
LOC111136001,0.02,0.006762679291459022
LOC111112778,0.02,0.0058535517205582565
LOC111113987,0.02,0.004995836807551051
LOC111128001,0.02,0.004832346011153378
LOC111112518,0.016666666666666666,0.014334462739709503
LOC111100147,0.016666666666666666,0.010276581170414998
LOC111124898,0.016666666666666666,0.009804228022619627
LOC111111634,0.016666666666666666,0.008168449226379186
LOC111130155,0.016666666666666666,0.007658079757035646
LOC111111576,0.016666666666666666,0.007436012115720964
LOC111123138,0.016666666666666666,0.0034718426124261486
LOC111100200,0.016666666666666666,0.002179085426438952
