feature,coefficient
LOC111103066,-4.404538922074327
LOC111133512,3.0025737276441213
LOC111109496,-0.10831558567260191
LOC111116766,0.0873765848532799
LOC111125640,2.268097633572672
LOC111102778,6.049178289672192
INTERCEPT,-0.00030610714371403017
