feature,coefficient
LOC111103066,-5.933154616804859
LOC111133512,4.595744659782767
LOC111109496,-2.8296911273942875
LOC111116766,0.2535245977180586
LOC111125640,-0.47102308852741653
LOC111102778,3.4797185382461544
INTERCEPT,-0.20017094228060128
