feature,coefficient
LOC111102778,-0.13255543802023645
LOC111103896,-0.3780788770042843
LOC111133512,0.5807128786768653
LOC111128352,0.01970249337528959
LOC111100483,-0.6019307848795824
LOC111131490,0.1928444035859551
INTERCEPT,0.14985997845772697
