feature,coefficient
LOC111103066,-5.904353424299433
LOC111133512,1.8997374380958247
LOC111109496,-1.8296343056464495
LOC111116766,2.509035252990637
LOC111125640,3.508470294204705
LOC111102778,1.5932498360782708
INTERCEPT,-0.3117202446490801
