feature,coefficient
LOC111103066,-6.565337370956599
LOC111133512,4.786407606890932
LOC111109496,-3.287125465534393
LOC111116766,-2.17258040006186
LOC111125640,2.4170863834784417
LOC111102778,3.5145751350761962
INTERCEPT,-1.3085187137633558
