feature,coefficient
LOC111102778,-0.4811237107847666
LOC111103896,-1.081377187848917
LOC111133512,0.34667182861102513
LOC111128352,-0.43345089038612555
LOC111100483,0.49512249293162003
LOC111131490,0.5936881420007131
INTERCEPT,0.022195330314941496
