feature,coefficient
LOC111103066,-7.245713538318984
LOC111133512,3.3949214246123414
LOC111109496,-3.738360140623582
LOC111116766,-1.6261319333148645
LOC111125640,1.6422784762575646
LOC111102778,4.081360739577967
INTERCEPT,-1.8211023039592296
