feature,coefficient
LOC111103066,-5.626293319657503
LOC111133512,4.217918857153553
LOC111109496,-2.6639068841329867
LOC111116766,0.7823476913876246
LOC111125640,-0.3980889429540989
LOC111102778,3.8818430112208335
INTERCEPT,-0.6618642519866548
