feature,coefficient
LOC111103066,-6.144660025783339
LOC111133512,4.678184511970462
LOC111109496,-2.8040487425460183
LOC111116766,0.31591563044786014
LOC111125640,-0.8864251714525826
LOC111102778,3.5138313147306732
INTERCEPT,-0.3842316917940379
