gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111118585	355.77142145	1.014639	0.46152021	0.00482571	0.01100112
LOC111118611	1260.48829039	1.635024	0.17890452	3.446483e-21	3.0583079999999997e-19
LOC111118625	124.40725925	1.115923	0.33734675	0.0001718053	0.0005592993
LOC111118633	25.5620115	1.012208	0.32425728	0.000442329	0.001313092
LOC111118640	613.9173805	1.281456	0.19101076	2.863835e-12	4.228855e-11
LOC111118642	49.48202399	-1.198983	0.29190879	6.350987e-06	2.890441e-05
LOC111118654	286.05810501	-1.168318	0.14049359	1.877712e-17	7.800141e-16
LOC111118663	41.68380679	1.123281	0.39883141	0.0007492411	0.002102971
LOC111118673	32.17017456	1.059966	0.29702343	8.181521e-05	0.0002881829
LOC111118678	2588.4519361	-1.031448	0.15006056	1.79997e-12	2.765954e-11
LOC111118710	456.97406877	-1.000818	0.18009255	8.276939e-09	6.606521e-08
LOC111118716	89.87948673	1.480338	0.46817125	5.595877e-05	0.0002046984
LOC111118718	2612.52620932	1.072951	0.24842501	3.70504e-06	1.776483e-05
LOC111118748	685.39665869	-1.273354	0.23515871	8.665466e-09	6.896251e-08
LOC111118753	257.92542578	-1.834701	0.200814	1.853845e-21	1.7176239999999998e-19
LOC111118758	3381.13031225	1.814246	0.63988538	8.625664e-06	3.803866e-05
LOC111118801	234.95016152	-1.414279	0.1649371	1.033758e-18	5.623162000000001e-17
LOC111118818	209.64134568	-1.822714	0.25363642	1.722488e-14	3.885054e-13
LOC111118819	550.41542283	1.750221	0.19661673	2.074382e-20	1.5255990000000001e-18
LOC111118843	102.97759655	-1.517536	0.20021689	2.579169e-15	6.875722e-14
LOC111118844	956.22554714	1.304452	0.18350383	1.619942e-13	3.001815e-12
LOC111118849	381.59961979	-1.357497	0.16164913	5.5551430000000004e-18	2.573474e-16
LOC111118872	49.70147743	1.17223	0.24411658	2.887692e-07	1.729961e-06
LOC111118892	183.45062744	-1.290325	0.15386528	7.424757e-18	3.333381e-16
LOC111118910	140.74276364	-1.1638	0.21340632	9.640593e-09	7.605044e-08
LOC111118914	168.25392002	-1.564622	0.24347052	7.84563e-12	1.078475e-10
LOC111118933	3250.4366774	-1.013621	0.13610675	2.882531e-14	6.14929e-13
LOC111118939	130.87038694	-1.727556	0.19084259	5.720707e-21	4.721707e-19
LOC111118964	246.66938251	-1.073231	0.13695436	1.21559e-15	3.452398e-14
LOC111118966	228.46269145	1.070517	0.13629435	1.060299e-15	3.041079e-14
LOC111118977	401.87953409	-1.099206	0.12543465	4.703071999999999e-19	2.726772e-17
LOC111118983	16218.70981694	1.06915	0.27806597	2.764242e-05	0.0001083287
LOC111119006	957.30783234	1.010578	0.17171657	1.181799e-09	1.098151e-08
LOC111119008	173.32219441	-1.417362	0.2986358	1.722937e-07	1.070168e-06
LOC111119015	339.81372151	-1.080559	0.18176024	6.884223e-10	6.679605e-09
LOC111119019	229.02910458	-1.692998	0.26962929	1.291507e-11	1.710413e-10
LOC111119041	139.73243546	1.195167	0.20202386	6.002294e-10	5.896537e-09
LOC111119043	251.1033801	1.947784	0.4894796	2.693608e-07	1.623466e-06
LOC111119059	8711.2120069	1.438055	0.17062764	3.4010450000000002e-18	1.644071e-16
LOC111119071	19518.85340025	1.273798	0.16796607	5.12377e-15	1.277145e-13
LOC111119072	428.4603102	-1.325382	0.24903911	1.227517e-08	9.485401e-08
LOC111119118	5199.53466969	1.19973	0.15818041	6.250649e-15	1.528377e-13
LOC111119122	324.36505733	1.177184	0.38456642	0.0003027827	0.0009314647
LOC111119125	169.48966584	-1.261075	0.22610618	3.613271e-09	3.093045e-08
LOC111119134	224.39201331	-1.100643	0.13780321	3.385468e-16	1.084555e-14
LOC111119145	338.3213178	-1.656217	0.20427973	2.54435e-17	1.023207e-15
LOC111119147	98.55153223	-1.678794	0.2185223	6.988873e-16	2.106805e-14
LOC111119182	444.28194912	-1.854432	0.17544367	1.170175e-27	5.026702e-25
LOC111119194	451.27565012	-1.169721	0.14030267	1.563009e-17	6.638748e-16
LOC111119202	76.0259607	1.068198	0.20269463	3.434819e-08	2.437909e-07
LOC111119203	246.55067443	-1.368062	0.14557391	6.712651e-22	6.539991e-20
LOC111119207	431.38182071	-1.011117	0.14263579	4.098482e-13	7.029528e-12
LOC111119209	494.77781318	-1.208271	0.25586318	3.824106e-07	2.234985e-06
LOC111119213	220.28757763	1.067015	0.16409176	2.062386e-11	2.626762e-10
