feature,coefficient
LOC111103066,-6.477155025112668
LOC111133512,4.4931676350880485
LOC111109496,-2.603547623393924
LOC111116766,0.27629124704893293
LOC111125640,-0.22948915622954158
LOC111102778,3.628412418694402
INTERCEPT,-1.1721959418114098
