gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111117758	82.28666	-0.07792014	0.08898233	0.2674431	0.4628295
LOC111117759	16.50508	-0.145824	0.12933526	0.100938	0.2452452
LOC111117760	155.4842	-1.12444	0.17007077	2.408067e-12	2.382524e-10
LOC111117761	328.8574	0.01203588	0.12238543	0.8842965	0.9347735
LOC111117762	70.47341	-0.130052	0.12085327	0.1273723	0.285139
LOC111117764	46.25637	-0.7882611	0.18958861	2.740433e-06	5.469612e-05
LOC111117765	485.4016	0.09673068	0.11275241	0.2340087	0.4250422
LOC111117766	44.83896	0.1458901	0.18172171	0.1596795	0.3315297
LOC111117767	18.4099	-0.0151885	0.10865681	0.8464809	0.9120633
LOC111117769	46.63346	-0.1824493	0.135238	0.04888053	0.1485396
LOC111117770	115.0075	0.08057594	0.13383547	0.3570521	0.5539101
LOC111117771	61.53561	0.01551044	0.11959935	0.8498776	0.9140592
LOC111117772	41.63658	0.2311799	0.18936566	0.04086327	0.1307804
LOC111117773	16.93598	-1.15132	0.34003921	2.184786e-05	0.0003197313
LOC111117774	184.8337	-0.1355433	0.12224081	0.1150359	0.2670036
LOC111117777	4.621662	-0.7684286	0.39315221	0.001541981	0.0107655
LOC111117781	7.738904	-0.504838	0.4631777	0.01743184	0.0706325
LOC111117782	5.163824	-0.6202409	0.46735799	0.007923897	0.03905279
LOC111117783	12.63918	0.06973776	0.22783307	0.5156708	0.6909651
LOC111117784	7.951686	0.5648523	0.48017466	0.01234265	0.05456014
LOC111117786	5.517409	0.106849	0.20381601	0.3108943	0.5089255
LOC111117789	77.65306	-0.3256874	0.33022744	0.0408543	0.1307668
LOC111117790	12.087	-1.33339	0.34625286	3.058494e-06	5.996423e-05
LOC111117796	30.85173	-0.02921773	0.16653488	0.7535004	0.8566277
