gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111099752	2.644368	1.154432	1.00475591	0.005585135	0.0290994
LOC111099759	4.888565	2.961564	1.03911199	4.083975e-05	0.0005321901
LOC111099764	7.712735	3.28669	2.36341026	0.0005107446	0.004318402
LOC111099765	16.36755	2.516111	0.66783079	2.716687e-06	5.284353e-05
LOC111099787	122.5518	1.014268	0.30637002	3.756615e-05	0.0004966099
LOC111099817	2.527529	2.370897	0.61036457	1.864046e-06	3.813473e-05
LOC111099823	73.12486	1.182366	0.13206616	2.436749e-20	8.009785e-18
LOC111099827	25.86802	1.295998	0.56752608	0.0004601449	0.003955786
LOC111099829	7.216282	2.371876	1.18625328	0.0003444991	0.003124092
LOC111099830	34.84206	1.538984	0.24309588	1.51454e-11	1.200755e-09
LOC111099834	12.68782	6.859506	0.47645163	1.0600489999999999e-48	5.168624e-45
LOC111099844	4.263568	2.836616	0.87034107	1.373912e-05	0.0002118809
LOC111099849	215.2105	1.470786	0.57251494	0.0001978867	0.001980559
LOC111099850	91.66848	1.005057	0.14766002	8.446824e-13	8.209696e-11
LOC111099854	45.26311	-1.459007	0.3569747	1.870419e-06	3.822055e-05
LOC111099858	1.939436	1.356063	1.63491143	0.0068731	0.03421347
LOC111099860	11.22624	-1.842637	0.84640947	0.0003360308	0.003061533
LOC111099861	3.590435	-2.225264	1.24179669	0.0005733323	0.004747477
LOC111099868	6.400478	1.444815	0.69797351	0.0006245603	0.005092394
LOC111099876	10.89946	-6.09068	1.01361109	5.877709e-11	4.076695e-09
LOC111099888	13.31873	-2.070688	0.53213745	2.252244e-06	4.494502e-05
LOC111099906	1.84837	1.391829	0.94983918	0.00225805	0.0142615
LOC111099920	26.15349	1.069157	0.39399691	0.0002008539	0.002003402
LOC111099921	24.56297	-1.189831	0.36632876	4.04665e-05	0.0005280319
LOC111099924	5165.051	1.075369	0.33200926	4.499742e-05	0.0005773682
LOC111099927	44.26324	-1.744724	0.45880687	4.272193e-06	7.782255e-05
LOC111099937	21.67757	-1.193961	0.33922661	1.704603e-05	0.0002554722
LOC111099938	1.691266	-3.707002	0.86063558	4.423988e-07	1.097742e-05
LOC111099942	8.062982	-5.616027	1.06146283	4.607885e-09	1.994137e-07
LOC111099944	7.753313	2.201254	0.57001038	2.257179e-06	4.501279e-05
LOC111099954	35.98261	-1.746319	0.29628292	1.896637e-10	1.141689e-08
LOC111099961	26.77865	-1.737823	0.34674582	2.388965e-08	8.427674e-07
LOC111099983	360.3537	1.112247	0.20122297	2.237963e-09	1.035943e-07
LOC111099988	30.27925	7.336287	0.91659058	1.24267e-17	2.84018e-15
LOC111099990	4.521777	1.110813	0.81235513	0.003982533	0.02227279
LOC111099992	60.59875	1.245589	0.17121202	2.343568e-14	2.980917e-12
LOC111099993	30.37653	-6.921374	1.0151587	1.387765e-13	1.52628e-11
LOC111100004	39.10951	-3.858774	0.48529724	1.371062e-16	2.638844e-14
LOC111100009	4.744438	-1.041667	0.83491027	0.005563505	0.02900737
LOC111100012	40.59511	1.260188	0.21522138	3.061359e-10	1.74581e-08
LOC111100014	10.19921	1.900566	0.36076894	5.25098e-09	2.229571e-07
LOC111100019	12.28478	1.802796	0.51295567	1.072592e-05	0.0001728853
LOC111100020	4.865753	-5.196818	0.83041713	2.454589e-11	1.860337e-09
LOC111100030	9.705717	-1.609518	1.7386602	0.004447336	0.02429179
LOC111100031	28.544	2.064785	0.57335251	6.34379e-06	0.0001094266
LOC111100054	4.691589	3.753051	1.06153322	6.293696e-06	0.0001087329
LOC111100060	5.238904	-1.149939	0.90160374	0.004465245	0.02435323
LOC111100061	105.0954	3.382712	0.84365011	1.227199e-06	2.669271e-05
LOC111100063	5.120197	1.655219	0.4930949	2.017083e-05	0.0002949865
LOC111100064	19.00376	-1.534269	0.41381947	7.188501e-06	0.0001222672
LOC111100074	25.81343	-1.075537	0.57406914	0.001485722	0.01025113
LOC111100078	53.8803	2.719381	0.43737257	1.038737e-11	8.536025e-10
LOC111100079	12.85452	-2.170403	0.45010129	3.647501e-08	1.236473e-06
LOC111100094	7.183681	1.339697	0.47994998	0.0001291766	0.001394488
LOC111100097	7.328543	1.991111	0.35148098	5.182396e-10	2.786967e-08
LOC111100102	8.280319	1.610676	0.94495096	0.001109713	0.008104884
LOC111100111	4.741668	2.264749	0.88156953	0.0001029204	0.001156746
LOC111100113	5.068326	-3.615105	1.93012143	0.0002283174	0.002229447
LOC111100115	4.184381	-4.169011	0.85442142	4.540789e-08	1.511272e-06
LOC111100116	23.91552	-1.714816	0.38173971	2.82124e-07	7.402275e-06
LOC111100141	4.972366	1.412718	0.53712246	0.0001807668	0.001839421
LOC111100146	8.201681	-1.683347	0.37609057	3.122892e-07	8.028138e-06
LOC111100152	13.81905	6.870804	0.70759847	5.0007169999999996e-24	2.612428e-21
LOC111100178	11.29856	1.361019	0.30479165	4.07559e-07	1.017333e-05
LOC111100181	9.921128	1.051584	0.82561501	0.005215448	0.02756602
LOC111100182	45.2488	1.266257	0.42786186	8.79141e-05	0.001012968
LOC111100186	36.36616	-1.036661	0.2851047	1.264008e-05	0.0001976471
LOC111100198	3.725411	1.889211	0.50923796	5.138165e-06	9.1342e-05
LOC111100200	72.4392	1.079963	0.21390107	2.967072e-08	1.019996e-06
LOC111100201	32.67033	1.293778	0.34020615	6.027067e-06	0.0001047492
LOC111100209	17.28674	-1.053567	0.30636899	2.427398e-05	0.0003443915
LOC111100232	3.152426	-1.659409	1.86899994	0.004269491	0.02353127
LOC111100235	10.13493	1.271329	0.5270273	0.0003506917	0.003167485
LOC111100245	2.511703	-3.46224	0.87825418	1.608669e-06	3.376013e-05
LOC111100257	152.9858	1.230528	0.19566824	2.12422e-11	1.63537e-09
LOC111100263	70.68582	2.271247	0.30406153	1.973907e-15	3.039297e-13
LOC111100268	16.0788	-1.367786	0.40680916	2.518432e-05	0.0003548976
LOC111100275	21.62334	-1.280321	0.24670066	1.26849e-08	4.819438e-07
LOC111100282	18.90719	-1.63032	1.0016579	0.001268167	0.009018041
LOC111100284	115.1888	-1.388844	0.47086997	8.152972e-05	0.0009536793
LOC111100286	3.060883	-3.107288	0.77988513	1.235636e-06	2.683633e-05
LOC111100300	80.60244	6.925815	0.79154156	3.584933e-20	1.13997e-17
LOC111100304	12.28975	4.461213	0.55012877	4.968321e-17	1.038202e-14
LOC111100307	364.232	-1.891907	0.28152267	8.117349e-13	7.968894e-11
LOC111100308	8.957913	-1.880037	0.56498464	1.787302e-05	0.0002655537
LOC111100325	53.73492	-1.309198	0.32460697	2.517563e-06	4.943041e-05
LOC111100326	110.9543	-1.038639	0.33421144	6.854966e-05	0.0008194489
LOC111100331	30.26155	2.065403	0.56456968	5.219373e-06	9.259719e-05
LOC111100345	8.998021	-1.700788	0.84353399	0.0005370987	0.004499181
LOC111100350	22.09758	1.617264	0.33606066	7.085002e-08	2.207367e-06
LOC111100365	4.910457	1.280861	0.51245986	0.0002822963	0.002668314
LOC111100391	60.99163	-1.996503	0.39711396	1.610548e-08	5.941561e-07
LOC111100394	20.72211	1.032878	0.61566862	0.002398567	0.01493298
LOC111100407	43.89018	-6.762175	0.66268513	3.9454219999999997e-26	2.885583e-23
LOC111100433	3.045765	4.560391	0.78709169	4.486111e-10	2.44896e-08
LOC111100437	55.54916	1.773959	0.34599656	1.280802e-08	4.857119e-07
LOC111100438	95.22257	-1.428751	0.52356154	0.000139442	0.00148557
LOC111100443	95.75781	-1.938064	0.22170948	1.03968e-19	3.0723070000000005e-17
LOC111100452	166.3593	1.387149	0.55429076	0.0002519131	0.002421859
LOC111100453	7.438061	1.233398	0.46450635	0.0002012927	0.002006411
LOC111100459	34.38689	2.228952	0.37474637	7.01619e-11	4.784583e-09
LOC111100471	22.16866	-1.078775	0.38665239	0.000162517	0.001690165
LOC111100483	36.13939	4.289645	0.36135167	1.966719e-33	2.577354e-30
LOC111100493	76.41789	1.233388	0.533178	0.000459787	0.003954747
LOC111100504	48.22387	1.019726	0.29168436	2.055181e-05	0.0002991259
LOC111100506	195.1066	1.301473	0.36676383	1.449317e-05	0.0002218722
LOC111100525	34.84572	2.147138	0.42445039	1.142215e-08	4.43096e-07
LOC111100531	66.07999	1.612088	0.19919773	3.977552e-17	8.48938e-15
LOC111100532	31.81986	-7.055195	0.54423647	3.1091270000000002e-40	7.579794e-37
LOC111100541	110.5467	-1.52475	0.28898168	7.284618e-09	2.993139e-07
LOC111100552	55.35302	1.088669	0.21220013	1.940432e-08	6.973876e-07
LOC111100615	40.66576	-1.141425	0.55264824	0.0008959886	0.006817203
LOC111100618	49.09896	-1.153215	0.4697732	0.0003571463	0.003216846
LOC111100628	37.16808	1.55588	0.63104441	0.0002316153	0.002256335
LOC111100633	326.8991	-4.260064	0.41380042	8.183406e-26	5.567570000000001e-23
LOC111100647	2.062439	1.242683	1.41991983	0.007723199	0.03729612
LOC111100653	10.40098	3.783251	0.41092196	2.63585e-21	9.519974999999999e-19
LOC111100654	4.52489	3.156704	0.56552132	6.347578e-10	3.321975e-08
LOC111100657	3.966882	-1.832164	0.49678587	5.856862e-06	0.0001020917
LOC111100658	7.388771	1.703562	0.39806201	7.076079e-07	1.645554e-05
LOC111100674	19.91229	1.017879	0.35373695	0.0001347258	0.00144268
LOC111100700	102.7198	1.295226	0.37567995	2.022462e-05	0.0002953925
LOC111100702	4.708167	-1.998177	0.65151078	3.429366e-05	0.0004606341
LOC111100719	17.4782	-6.907108	0.72776925	4.0133260000000004e-23	1.9247509999999998e-20
LOC111100721	15.53209	-5.963855	0.59331978	4.2382410000000005e-25	2.638079e-22
LOC111100728	148.0947	-1.108254	0.33746653	3.829831e-05	0.0005049029
LOC111100731	35.2244	2.330181	0.43885156	2.516048e-09	1.147939e-07
LOC111100732	15.07442	4.629468	0.89184787	1.0989e-08	4.285226e-07
LOC111100735	6.227063	-2.199575	1.27633488	0.0006687044	0.005371484
LOC111100742	14.31746	-1.535512	0.22608166	7.152843e-13	7.093438e-11
LOC111100743	119.7796	1.284223	0.23378942	2.451592e-09	1.124159e-07
LOC111100747	9.668014	-2.124866	0.58427791	5.354866e-06	9.45994e-05
LOC111100753	4.001778	1.544576	0.80105055	0.0007544776	0.005938188
LOC111100755	13.69734	-4.375046	0.6643611	3.521506e-12	3.150509e-10
LOC111100763	15.20407	-1.018115	0.38854088	0.0002686991	0.002556347
LOC111100764	20.01548	-5.761703	0.99419924	2.703556e-10	1.56001e-08
LOC111100781	11.64861	-1.463286	0.27348265	5.042737e-09	2.156802e-07
LOC111100782	4.99386	-1.03907	0.3106276	3.313496e-05	0.0004483641
LOC111100783	4.079512	-1.180189	0.52185838	0.0005489765	0.004580807
LOC111100793	2.707748	2.85568	0.85047963	1.021301e-05	0.0001658976
LOC111100806	3.469606	2.055469	1.13669195	0.000619298	0.005056534
LOC111100807	9.507598	2.455157	0.81254409	2.960331e-05	0.0004083192
LOC111100810	15.32881	1.96306	0.47891297	1.123371e-06	2.463584e-05
LOC111100814	247.0848	-1.017689	0.30605629	3.579692e-05	0.0004781912
LOC111100815	7.956125	1.032157	0.36496934	0.0001525505	0.00160304
LOC111100838	6.388133	2.2547	0.88189159	0.0001065749	0.001188658
LOC111100840	13.9062	3.681389	0.69145466	3.987551e-09	1.748962e-07
LOC111100842	98.88528	1.631269	0.28891667	8.922547e-10	4.539637e-08
LOC111100843	4.729808	-2.415742	1.54050483	0.0007892339	0.006156
LOC111100859	9.794984	1.904336	0.6716941	6.859786e-05	0.0008194489
LOC111100867	121.5295	1.302513	0.432866	7.447323e-05	0.0008802886
LOC111100868	145.9754	1.54679	0.4565158	2.017665e-05	0.0002949865
LOC111100886	29.73155	2.988391	0.5203736	2.200414e-10	1.300467e-08
LOC111100899	32.72736	-3.023245	0.72933432	6.421091e-07	1.513691e-05
LOC111100906	326.4023	-1.322827	0.15165239	1.88159e-19	5.3966580000000004e-17
LOC111100907	42.09633	-2.08608	0.50127229	7.716481e-07	1.771944e-05
LOC111100913	42.32762	1.946241	0.23734627	1.05216e-17	2.442933e-15
LOC111100921	86.0967	1.38633	0.20521553	9.363652e-13	9.040714e-11
LOC111100923	37.83598	1.566166	0.22737893	3.643617e-13	3.766573e-11
LOC111100926	109.6484	1.143298	0.22228651	1.740324e-08	6.380097e-07
LOC111100927	55.69482	1.047142	0.2074931	3.085304e-08	1.055679e-06
LOC111100931	37.05516	2.066162	0.39019772	3.64048e-09	1.611229e-07
LOC111100933	7.658037	1.491809	0.88090637	0.00128629	0.009131379
LOC111100934	31.50576	5.43851	0.49706257	5.528602e-29	5.217394999999999e-26
LOC111100939	16.38132	2.330183	0.36694318	4.983661e-12	4.36518e-10
LOC111100942	58.20439	7.765019	0.77039978	4.737961e-26	3.380709e-23
LOC111100947	39.76122	7.800788	0.84945104	2.684648e-22	1.1219909999999998e-19
LOC111100978	17.44864	-3.426973	0.46239204	5.527221e-15	7.887749e-13
LOC111100981	52.15142	-1.357206	0.21437808	1.57175e-11	1.236063e-09
LOC111100982	32.32576	-1.180275	0.30356934	4.693264e-06	8.433749e-05
LOC111100991	1.359039	1.486401	0.97682022	0.001815339	0.01203166
LOC111100995	67.04929	1.122856	0.26620181	1.323827e-06	2.847688e-05
LOC111101001	19.78174	-6.396273	1.10535531	1.621183e-10	9.963801e-09
LOC111101010	56.08571	1.530016	0.34664801	4.638409e-07	1.142228e-05
LOC111101012	19.23217	1.471623	0.62983339	0.0003386986	0.003079126
LOC111101014	9.753432	1.780463	0.50017001	9.462781e-06	0.0001549153
LOC111101070	18.35947	2.362347	0.44506558	2.47911e-09	1.134998e-07
LOC111101078	83.62388	1.831104	0.29945882	4.491831e-11	3.205086e-09
LOC111101083	2.265413	-3.712884	0.94031498	1.683727e-06	3.515876e-05
LOC111101087	3.256408	-1.711786	0.48175424	1.03164e-05	0.0001673912
LOC111101105	15.23736	-1.408126	0.61668043	0.0004080428	0.003585849
LOC111101113	9.456226	1.283401	0.36300312	1.530562e-05	0.0002326057
LOC111101121	12.94187	1.548544	0.37939737	1.795383e-06	3.693665e-05
LOC111101126	8.317337	3.218822	1.34756336	0.0001091322	0.001211177
LOC111101127	5.990707	4.160627	0.65060394	1.117872e-11	9.0904e-10
LOC111101133	55.42321	4.09489	0.63737895	8.988742e-12	7.491899e-10
LOC111101134	7.879004	-1.574846	0.64176027	0.0002334199	0.00227169
LOC111101143	72.23783	5.100857	0.59901492	1.424566e-18	3.788699e-16
LOC111101145	14.77799	1.053587	0.51406901	0.001032923	0.007657924
LOC111101149	229.2366	1.048007	0.21980936	1.211094e-07	3.487259e-06
LOC111101153	5.471674	-2.865859	1.27178559	0.0001630246	0.001693037
LOC111101156	124.5332	-1.389142	0.17844994	4.804993e-16	8.172678e-14
LOC111101164	8.982474	-2.06227	0.48636158	5.710273e-07	1.368174e-05
LOC111101173	58.33875	-1.288222	0.54346222	0.0003800461	0.003379407
LOC111101179	16.03811	1.109981	0.52351777	0.0008218527	0.006358979
LOC111101184	12.10735	-2.196963	0.71468315	2.916049e-05	0.0004033523
LOC111101185	56.76739	-1.064356	0.30404128	1.967041e-05	0.0002890296
LOC111101195	55.27895	1.295055	0.55346307	0.0004049001	0.003562512
LOC111101218	72.96832	1.128728	0.3116639	1.256486e-05	0.0001967799
LOC111101221	2.135869	-2.07621	0.7110763	4.810823e-05	0.0006119157
LOC111101225	19.89885	2.119408	0.4289643	2.144116e-08	7.621642e-07
LOC111101230	9.097117	-1.60393	0.4209371	4.731364e-06	8.496996e-05
LOC111101237	155.3904	-1.489718	0.42539443	1.477977e-05	0.0002255515
LOC111101239	44.43664	2.582834	0.21129532	4.297569e-36	6.984744e-33
LOC111101240	165.4269	2.339231	0.24750593	7.316048000000001e-23	3.292785e-20
LOC111101242	9.300889	4.143957	0.51836409	1.163172e-16	2.283798e-14
LOC111101254	5.095364	1.192087	0.85474462	0.003355914	0.01946803
LOC111101260	88.92888	-1.246376	0.14795169	2.494431e-18	6.345616e-16
LOC111101264	10.68444	2.170916	0.52784982	8.714057e-07	1.96402e-05
LOC111101269	15.47031	1.320384	0.56492826	0.0003965941	0.003506304
LOC111101274	10.61915	5.111866	0.50228113	2.306583e-25	1.466937e-22
LOC111101283	4.124423	-4.415756	1.06742838	9.487464e-07	2.111365e-05
LOC111101290	10.40629	1.015484	0.47428165	0.0008760748	0.006691794
LOC111101298	8.863636	-1.572466	0.47101972	2.297455e-05	0.0003288261
LOC111101301	71.1851	-8.518744	1.53994935	3.877142e-11	2.807569e-09
LOC111101309	3.617658	-1.701181	0.72686861	0.0002667014	0.002540514
LOC111101310	35.56932	6.494876	0.83445021	1.794209e-16	3.37086e-14
LOC111101322	20.60699	-1.339835	0.46103352	9.553633e-05	0.001083721
LOC111101329	7.785371	1.183421	0.41509546	0.000126332	0.001368324
LOC111101338	3.413782	-2.666335	0.48045967	5.81939e-10	3.101025e-08
LOC111101353	43.86588	-2.709998	0.76310213	5.568266e-06	9.783762e-05
LOC111101355	111.12	1.267634	0.69982716	0.001323118	0.009347458
LOC111101356	10.64751	-1.227292	0.79613696	0.002403974	0.01495392
LOC111101364	10.87535	2.454839	0.47798327	5.906021e-09	2.478919e-07
LOC111101367	54.30636	-1.006054	0.3320531	8.826427e-05	0.001015053
LOC111101378	66.8542	-1.053647	0.24019376	6.784667e-07	1.58769e-05
LOC111101381	76.3958	1.965111	0.51009009	2.871262e-06	5.543949e-05
LOC111101402	6.303489	1.443332	0.47945702	6.594046e-05	0.0007938373
LOC111101406	22.54503	-1.455955	0.4339238	2.406075e-05	0.0003421961
LOC111101429	3.238843	-1.143525	0.84829719	0.003934408	0.02205847
LOC111101438	3.538941	3.001346	2.02898357	0.0006089555	0.004986004
LOC111101446	184.0432	-1.239846	0.15880496	3.990657e-16	6.86745e-14
LOC111101452	27.21541	3.078368	0.39831088	3.13618e-16	5.527046e-14
LOC111101455	6.929002	-4.403374	0.67038118	3.952118e-12	3.524976e-10
LOC111101462	30.26373	4.565202	0.55482972	1.878825e-17	4.164017e-15
LOC111101467	6.528266	-2.100552	0.76395492	7.326259e-05	0.0008673804
LOC111101474	8.600563	-1.398666	0.56856496	0.0002752091	0.002610649
LOC111101482	22.93123	-3.992871	0.53244017	4.964137e-15	7.225165e-13
LOC111101489	30.98201	-1.045627	0.41109457	0.0003187327	0.002938709
LOC111101497	5.185939	-1.049635	0.89941627	0.006363226	0.03222367
LOC111101503	9.816259	4.634062	0.41542552	7.74983e-30	7.557376e-27
LOC111101517	43.97212	1.737588	0.34736853	2.507671e-08	8.785858e-07
LOC111101526	11.66411	1.220565	0.46693258	0.0002259723	0.002210976
LOC111101534	14.81721	4.388497	1.3665879	1.324295e-05	0.0002056383
LOC111101539	74.222	5.327633	0.95736027	1.296947e-09	6.370757e-08
LOC111101558	1.350701	-3.161876	1.03143346	2.298598e-05	0.0003288288
LOC111101559	14.73586	-1.10587	0.60060633	0.001530669	0.01048951
LOC111101578	15.83646	-1.347984	0.35702076	6.441033e-06	0.0001108426
LOC111101584	45.42447	-2.671068	0.36481296	4.913402e-15	7.187078e-13
LOC111101599	2.594145	-3.481786	1.52151191	0.0001209539	0.001319846
LOC111101604	33.813	2.382464	0.91348766	8.826848e-05	0.001015053
LOC111101613	19.34521	-4.104279	0.5694356	4.491719e-14	5.341676e-12
LOC111101614	13.78944	-4.051279	0.69709722	3.536099e-10	1.993229e-08
LOC111101619	8.254671	2.09294	0.53192268	1.874733e-06	3.822055e-05
LOC111101621	1087.613	-2.3098	0.6129646	2.964523e-06	5.694492e-05
LOC111101636	10.2217	3.772956	0.75877842	2.463899e-08	8.642848e-07
LOC111101637	17.56298	3.954809	0.50801327	5.463117e-16	9.185258e-14
LOC111101641	10.91886	-1.743315	0.33821787	1.151381e-08	4.449625e-07
LOC111101645	3.084535	2.633545	0.80256349	1.326495e-05	0.0002058707
LOC111101650	71.04379	3.867675	0.59349013	4.315914e-12	3.826123e-10
LOC111101666	11.73157	-5.24265	0.94740699	1.60234e-09	7.684665e-08
LOC111101668	12.77007	-2.791116	0.65715697	3.993077e-07	9.975872e-06
LOC111101674	2.516362	-3.739772	1.1192309	1.080381e-05	0.0001738534
LOC111101694	9.863588	1.776421	0.96648367	0.0007246659	0.005732856
LOC111101697	2.912752	-4.508597	0.82116723	2.361702e-09	1.086346e-07
LOC111101705	2.005114	-2.909484	1.21964082	0.0001212129	0.001322179
LOC111101710	50.21504	-1.484017	0.30404122	5.5656e-08	1.805118e-06
LOC111101713	6.010444	-1.513915	0.66794409	0.0003787656	0.003371073
LOC111101719	7.719466	-5.160492	1.35245892	2.123073e-06	4.25998e-05
LOC111101723	9.572417	-4.363399	0.69722163	2.805379e-11	2.093657e-09
LOC111101727	11.06619	-4.322515	0.52675321	2.213401e-17	4.832318e-15
LOC111101738	5.210959	5.373578	0.73825939	2.226406e-14	2.869318e-12
LOC111101742	332.3014	-1.054095	0.40473051	0.0002705996	0.002570744
LOC111101752	23.48493	-1.217037	0.30264947	2.767533e-06	5.367196e-05
LOC111101754	4.978397	-1.367259	0.86661851	0.001869749	0.01229755
LOC111101761	2.646425	-1.908853	0.66144212	5.996351e-05	0.0007309639
LOC111101777	8.0372	4.565575	1.03894459	3.668705e-07	9.212702e-06
LOC111101779	6.009139	1.159184	0.46536019	0.0003250767	0.002984035
LOC111101784	25.36533	4.147729	0.6726823	4.600497e-11	3.266688e-09
LOC111101786	49.22112	2.555426	0.56085822	1.01702e-07	2.990244e-06
LOC111101789	104.4258	1.26924	0.44725595	0.0001216965	0.001326959
LOC111101790	27.89885	2.607128	0.68086713	2.120656e-06	4.258051e-05
LOC111101793	46.80072	-7.739629	0.9568347	3.904445e-18	9.362667e-16
LOC111101796	6.22524	1.720339	0.56200095	4.454329e-05	0.0005733014
LOC111101798	9.721015	6.444931	0.62941403	3.8320000000000004e-26	2.874491e-23
LOC111101800	118.2292	1.392469	0.37052592	6.669241e-06	0.0001143661
LOC111101802	28.49937	-1.32812	0.39971643	2.927335e-05	0.0004045309
LOC111101803	25.89674	1.659564	0.46866061	1.126496e-05	0.0001796927
LOC111101829	62.17186	4.522652	0.53380124	2.426352e-18	6.226574e-16
LOC111101833	13.61465	1.65664	0.32690069	1.951951e-08	7.006665e-07
LOC111101841	194.5601	-1.44974	0.206973	1.649253e-13	1.780402e-11
LOC111101845	11.01918	4.964891	1.14021754	3.948548e-07	9.881502e-06
LOC111101846	147.0983	-1.003778	0.82821959	0.006328728	0.03207674
LOC111101852	416.5943	1.280887	0.15954946	6.748064000000001e-17	1.36148e-14
LOC111101853	74.65601	2.480821	0.27172119	1.340532e-21	5.027854e-19
LOC111101854	3.435259	1.559931	0.5849793	0.0001432901	0.001518823
LOC111101868	891.12	1.427871	0.77113738	0.001004517	0.007481456
LOC111101871	15.74243	-1.090205	0.22462687	7.773735e-08	2.388872e-06
LOC111101876	3.095572	-4.26727	0.58237291	2.012855e-14	2.605579e-12
LOC111101886	2.909703	1.681001	0.56792032	6.068731e-05	0.0007379083
LOC111101888	3.023197	2.616246	1.3646959	0.0003605561	0.003244561
LOC111101903	3.878438	-2.298818	0.52262514	2.347445e-07	6.290455e-06
LOC111101920	6.91873	-1.001475	0.66369509	0.003568581	0.02040634
LOC111101921	18.41046	-1.518297	0.42072795	1.018255e-05	0.0001655867
