gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111099097	142.1046	0.3009262	0.14378145	0.005468365	0.02857753
LOC111099098	14.07674	-0.1307059	0.23420648	0.3006255	0.5023877
LOC111099099	53.5418	-0.178119	0.17910973	0.1205045	0.2779551
LOC111099101	561.2279	-0.117434	0.12775107	0.2056333	0.3946563
LOC111099102	127.986	-0.00371387	0.11822301	0.9660111	0.9840061
LOC111099103	914.4828	0.07823966	0.17073296	0.4648092	0.6560021
LOC111099104	138.4918	-0.1741494	0.17735824	0.1262955	0.286287
LOC111099105	35.79432	-0.06990595	0.15996706	0.4995221	0.6845742
LOC111099106	43.90658	0.1725399	0.17154193	0.1230678	0.2815802
LOC111099108	168.5326	-0.001222832	0.13947649	0.9898151	0.9953952
LOC111099109	765.5628	-0.06229713	0.07931238	0.3306298	0.5335415
LOC111099110	106.7093	0.5464805	0.20378528	0.0003706641	0.003308047
LOC111099111	108.676	-0.08709666	0.15671818	0.397899	0.5964908
LOC111099112	122.0355	-0.0866906	0.11336283	0.3090176	0.5108386
LOC111099113	3.580752	1.299134	0.40269457	4.001663e-05	0.0005237971
LOC111099114	407.3526	0.009072436	0.10738382	0.9117113	0.9562297
LOC111099115	119.1926	-0.184961	0.12090095	0.04488379	0.1390969
LOC111099116	3.158772	0.1567668	0.2770738	0.2554025	0.4547104
LOC111099117	10.64196	0.4623087	0.36915203	0.01911162	0.07432014
LOC111099118	160.7192	0.3074368	0.1861324	0.01480112	0.06155347
LOC111099119	200.5101	-0.1466895	0.22545775	0.2423642	0.4395762
LOC111099120	287.8779	-0.1149295	0.11433726	0.182907	0.3650777
LOC111099122	99.22037	1.277891	0.28336125	3.478774e-07	8.796157e-06
LOC111099123	44.80416	0.2892393	0.16842324	0.01431142	0.05993994
LOC111099124	14.39143	-0.3217552	0.34738116	0.06226525	0.1765429
LOC111099125	142.6269	-0.01788415	0.08749272	0.7986081	0.8926559
LOC111099127	71.1853	0.03826177	0.15485652	0.7053918	0.8337874
LOC111099129	133.4901	-0.217767	0.28030665	0.1332958	0.2969063
LOC111099131	19.4234	2.828456	0.90420105	2.002462e-05	0.0002934202
LOC111099133	17.2192	-1.341474	0.82105805	0.001727685	0.01157925
LOC111099135	228.83	0.4373724	0.15731364	0.0003540971	0.003194299
LOC111099137	21.085	-0.5119985	0.67210472	0.04196205	0.1328427
LOC111099138	362.2932	0.1778761	0.24243185	0.1786377	0.3594006
LOC111099139	245.772	-0.03795294	0.18254155	0.7277396	0.8484812
LOC111099140	228.8737	-0.1419363	0.11345183	0.1016974	0.2475732
LOC111099141	4.949887	-0.1525971	0.24611892	0.2434388	0.4407056
LOC111099142	11.54056	-0.1783838	0.28888197	0.2106019	0.4001792
LOC111099143	5827.228	-0.03682895	0.11401444	0.6655521	0.8081152
LOC111099145	38.17794	0.2888321	0.37208698	0.09422771	0.2350351
LOC111099146	5.713453	-0.1384571	0.34141092	0.3463869	0.5495119
LOC111099147	223.7471	0.0207656	0.15246372	0.8358814	0.9154133
LOC111099149	26.36631	0.05964392	0.20886755	0.6075243	0.7665124
LOC111099150	148.4834	0.1712783	0.14764344	0.09687204	0.2396002
LOC111099151	290.9994	0.09457459	0.09335198	0.2005774	0.387806
LOC111099152	20.8601	-0.4169829	0.23378023	0.006422203	0.03242859
LOC111099153	54.77394	1.027149	0.22450953	3.005521e-07	7.788e-06
LOC111099155	379.2267	-0.1915427	0.16215165	0.08077963	0.212061
LOC111099156	142.787	0.2858563	0.14380793	0.007868987	0.03783813
LOC111099157	279.7139	-0.4885933	0.1929384	0.0006559774	0.005293964
LOC111099158	81.84776	0.2568052	0.25362555	0.07213038	0.1955936
LOC111099162	825.4992	0.2894712	0.17778598	0.01739582	0.06941272
LOC111099163	6.304953	0.1477047	0.27684295	0.280584	0.4820581
LOC111099165	419.4216	0.1729495	0.18351679	0.1352874	0.2994955
LOC111099166	23.65317	0.4856639	0.28649123	0.006388403	0.03230644
LOC111099167	16.09253	0.02627052	0.17187303	0.8042186	0.8960906
LOC111099168	29.01665	-1.739544	0.35982496	5.688164e-08	1.832679e-06
LOC111099169	19.33426	2.320832	0.62377439	3.496831e-06	6.539966e-05
LOC111099170	4.789305	0.9038977	0.48510215	0.001922304	0.01256693
LOC111099171	239.0733	0.3272561	0.20326379	0.01455049	0.06070659
LOC111099172	374.7385	-0.1989932	0.16147798	0.07010905	0.1918833
LOC111099174	161.9321	-0.002265054	0.09615802	0.9760807	0.9883718
LOC111099175	46.79901	-0.1103009	0.14901905	0.2755202	0.4768306
LOC111099176	546.2298	-0.006626447	0.13089933	0.9429345	0.9714753
LOC111099178	160.8698	0.280852	0.269241	0.06017348	0.1721975
LOC111099179	13.41852	-1.105095	0.31503649	1.872571e-05	0.0002770969
LOC111099180	225.0736	0.09896017	0.10061038	0.2068143	0.39581
LOC111099182	695.1265	0.06238154	0.11329439	0.462704	0.6541223
LOC111099183	184.8591	0.09885916	0.08594688	0.153324	0.3252313
LOC111099184	1160.76	-0.05614359	0.103414	0.4807273	0.6694758
LOC111099185	141.1853	-0.08193374	0.17590612	0.4508328	0.6435881
LOC111099186	86.34296	0.01207082	0.14758311	0.9025694	0.9512796
LOC111099189	6.086748	1.086438	0.45306866	0.0004390713	0.003811582
LOC111099190	193.9151	-0.2121926	0.23557661	0.1125069	0.2652207
LOC111099191	233.8996	0.1677299	0.14004567	0.09330089	0.2335316
LOC111099192	121.9089	-0.002410423	0.07620444	0.9692019	0.9851297
LOC111099193	299.0154	-0.07187231	0.10630659	0.3766549	0.5778812
LOC111099194	4844.865	0.0172977	0.15846052	0.8654038	0.9311286
LOC111099195	10661.16	0.1106467	0.30678856	0.4252561	0.6214136
LOC111099196	276.2696	-0.02561592	0.1020365	0.7454204	0.8599421
LOC111099197	58.58319	0.4117401	0.19959425	0.003199724	0.01872907
LOC111099199	141.3853	-0.3858921	0.16019734	0.001383121	0.009689467
LOC111099200	144.0419	0.03476554	0.07641884	0.5763474	0.7447457
LOC111099201	37.35296	-1.618769	0.40398999	2.26197e-06	4.507761e-05
LOC111099202	33.45729	-1.335723	0.45378105	8.670344e-05	0.001001781
LOC111099203	378.1824	0.1989217	0.10141001	0.01646161	0.06666452
LOC111099205	6.034953	0.2172983	0.29991707	0.1452547	0.3138192
LOC111099206	401.7613	0.09567125	0.1783273	0.3841798	0.5843331
LOC111099207	657.9671	0.03358334	0.1485164	0.7346968	0.8531897
LOC111099208	4.982535	0.06866968	0.21778266	0.5624696	0.7343807
LOC111099209	423.2683	-0.05807209	0.10699911	0.476751	0.6660674
LOC111099210	91.19624	0.03351485	0.15889156	0.7433777	0.858857
LOC111099211	121.1438	0.03297122	0.09166081	0.6499978	0.7971028
LOC111099212	80.24298	-0.005199801	0.1029611	0.9478132	0.9739814
LOC111099214	18.93993	0.2083105	0.16846033	0.06514338	0.1823703
LOC111099215	366.8655	0.191396	0.14669316	0.0651559	0.1823879
LOC111099216	223.7632	0.07849331	0.06221549	0.1273973	0.2879554
LOC111099217	120.856	-0.3249272	0.13670341	0.002198237	0.01398943
LOC111099218	667.5499	-0.03060749	0.08898969	0.6662596	0.8085018
LOC111099219	385.8345	0.007633098	0.08070816	0.9073541	0.9537562
LOC111099220	193.4582	0.3153171	0.12304178	0.001404502	0.009804031
LOC111099221	181.7522	0.06908833	0.14580891	0.4844378	0.6723094
LOC111099222	949.8251	-0.01712951	0.12387016	0.8485383	0.9221241
LOC111099223	11.3992	1.780457	0.64813145	9.544512e-05	0.001083106
LOC111099225	66.17732	0.07798492	0.14952811	0.4370083	0.6317165
LOC111099226	497.1324	0.2206139	0.13976846	0.03123213	0.1074431
LOC111099227	280.2091	-0.1077617	0.17065177	0.31943	0.5218588
LOC111099228	101.4092	-0.2280854	0.21687284	0.07922511	0.2090871
LOC111099229	15.50471	0.1439213	0.20426887	0.2298521	0.4241332
LOC111099230	121.3904	-0.2184419	0.26245165	0.1214047	0.2792212
LOC111099246	4.808224	-0.2322369	0.32227991	0.1353221	0.2995496
LOC111099262	17.49972	0.3999814	0.37202421	0.03423668	0.1149072
LOC111099278	3.418803	-0.0635098	0.26653967	0.6206323	0.7761552
LOC111099289	14.99623	0.3443622	0.32768694	0.04447619	0.1383099
LOC111099300	336.7676	0.1588056	0.13358674	0.1009866	0.2462995
LOC111099316	44.20939	-0.1937943	0.21825761	0.1283961	0.2893635
LOC111099327	1277.535	0.1358965	0.12777664	0.1455942	0.314367
LOC111099343	182.2624	-0.1904569	0.18238537	0.1022757	0.248532
LOC111099359	32.91072	-0.3006392	0.17379514	0.01293624	0.05551558
LOC111099375	141.1265	0.1166171	0.10701959	0.157346	0.3309006
LOC111099410	92.81626	0.09757446	0.12142517	0.2750003	0.476269
LOC111099414	16.64573	-0.947005	0.41097409	0.0006422107	0.0052118
LOC111099415	346.7235	0.3023413	0.49502451	0.1153696	0.2701354
LOC111099416	6.304058	0.370616	0.51355729	0.0735172	0.1980272
LOC111099417	8.440311	-0.3886397	0.58446801	0.07447981	0.1998814
LOC111099419	43.47868	0.1297834	0.20319015	0.2738898	0.4751051
LOC111099420	294.2111	-0.02828581	0.13498748	0.7640894	0.8703253
LOC111099421	34.94931	0.6748928	0.46102654	0.007004808	0.03471616
LOC111099423	19.68576	-0.3009038	0.31594128	0.06493385	0.1819652
LOC111099424	118.7472	-1.373633	0.25578755	4.681203e-09	2.017723e-07
LOC111099426	541.1325	-0.1149773	0.0874698	0.1045416	0.2519849
LOC111099427	586.6693	0.01635611	0.08607586	0.813079	0.9015892
LOC111099428	19.25735	0.06474881	0.1650738	0.5371773	0.7152666
LOC111099429	4.880612	-0.8492792	0.75748975	0.009913012	0.04512294
LOC111099431	5.145039	3.506792	1.46987518	9.936019e-05	0.001121877
LOC111099432	5.220366	0.05749848	0.22640284	0.6317427	0.7847216
LOC111099433	7.711889	-1.337292	0.45960952	9.48604e-05	0.001077306
LOC111099436	14.30351	-0.03164552	0.27740184	0.8061273	0.8972476
LOC111099437	115.9283	0.09219199	0.2204889	0.4440198	0.6378179
LOC111099439	60.71444	-0.3575977	0.26620709	0.02281705	0.08466172
LOC111099442	163.6018	0.2709119	0.13245757	0.007684201	0.03716338
LOC111099443	222.2088	-0.1913863	0.11445791	0.03224812	0.1100839
LOC111099445	10.0446	-0.04411499	0.24893024	0.7222162	0.8454865
LOC111099446	634.7376	0.1068352	0.1017767	0.1776677	0.3580372
LOC111099447	18.72484	0.04554098	0.19339785	0.684144	0.8199022
LOC111099448	17.84083	0.06841267	0.27632222	0.5997424	0.7612245
LOC111099449	8.121975	-0.1102309	0.1874092	0.3301885	0.5330646
LOC111099450	18.64512	-0.1254833	0.24502872	0.327959	0.5307834
LOC111099454	205.7712	-0.9802749	0.18887417	1.570225e-08	5.807452e-07
LOC111099455	9.417726	-0.05496223	0.22073234	0.6431335	0.7926852
LOC111099457	18.90102	0.2945431	0.3162006	0.06950135	0.190827
LOC111099458	268.207	-0.3266731	0.12784133	0.001314621	0.009298657
LOC111099459	128.1867	0.005981517	0.09599129	0.9368051	0.9688974
LOC111099460	46.34929	-0.7560749	0.16423588	2.840223e-07	7.445406e-06
LOC111099461	88.94164	0.03908688	0.08954577	0.5833166	0.7493912
LOC111099463	6.84414	2.025884	0.39884221	1.190647e-08	4.559212e-07
LOC111099464	95.75055	0.1209327	0.23526527	0.3362373	0.5396139
LOC111099465	6.269196	1.1504	0.5708747	0.000990825	0.007407966
LOC111099467	7.044484	0.2909952	0.31038264	0.06986043	0.1914715
LOC111099468	284.7854	0.6502594	0.26175354	0.0005735112	0.004747614
LOC111099469	213.7355	-0.1243989	0.16336122	0.2435618	0.4408192
LOC111099470	53.28147	-0.1004791	0.33917008	0.4812938	0.6698182
LOC111099471	1315.801	0.3109581	0.07812639	9.819217e-06	0.0001602126
LOC111099473	4.785095	0.02434437	0.23257213	0.839562	0.9170172
LOC111099475	74.33677	0.00860715	0.21880492	0.9414146	0.970782
LOC111099476	94.20161	-0.209167	0.21588888	0.102436	0.2486735
LOC111099477	200.439	0.169888	0.19728181	0.155932	0.3288962
LOC111099478	157.5088	-0.08861865	0.10677462	0.2782244	0.4795248
LOC111099479	744.6263	0.2182898	0.13870835	0.03208132	0.1096168
LOC111099480	39.25722	2.150638	0.52554248	9.630995e-07	2.136124e-05
LOC111099481	112.7251	0.5868749	0.22449011	0.0004283719	0.00373644
LOC111099482	2.035804	0.03312939	0.29119617	0.8007756	0.8939097
LOC111099483	1512.242	-0.007303039	0.09202021	0.9203358	0.9608448
LOC111099484	729.1483	-0.3340833	0.16671546	0.005486296	0.02864054
LOC111099486	11.68491	0.7966411	0.82594543	0.01451556	0.06061271
LOC111099488	3.873835	3.201394	1.94053827	0.0004168579	0.003649065
LOC111099489	293.949	-0.04475157	0.19739424	0.691809	0.8248308
LOC111099490	87.19996	0.002670914	0.18200481	0.9803507	0.990923
LOC111099494	56.8923	-0.09987635	0.16815322	0.3511728	0.5541593
LOC111099495	12.42049	-3.104897	0.94470289	1.254881e-05	0.0001966425
LOC111099496	124.5707	0.03947395	0.06644839	0.4687979	0.6591062
LOC111099497	32.40903	0.9364771	0.32663628	0.0001485414	0.001565975
LOC111099498	700.345	-1.019034	0.51055019	0.001217935	0.008758772
LOC111099499	4.519058	4.116107	1.07035902	2.496862e-06	4.912432e-05
LOC111099500	4.823995	-0.07228583	0.21271636	0.5386935	0.7163399
LOC111099501	6.47953	-4.449919	1.71964713	4.448167e-05	0.0005733014
LOC111099502	85.36566	-0.1012864	0.14228716	0.3030989	0.5048485
LOC111099503	222.2244	-0.08331792	0.11582051	0.3349809	0.5382472
LOC111099504	718.6688	0.05268639	0.184188	0.6314621	0.7846315
LOC111099505	4.925038	1.460141	0.68860261	0.0005513346	0.00459655
LOC111099506	225.7689	0.1728705	0.2310677	0.1803151	0.3617802
LOC111099509	306.2347	-0.09164216	0.12538624	0.3144432	0.5166302
LOC111099510	7.715243	-1.509721	0.63476768	0.0002962399	0.002772392
LOC111099511	77.77986	-0.4229457	0.14357199	0.000217291	0.002140353
LOC111099513	4.424073	0.7165234	0.86044955	0.02144129	0.08092697
LOC111099514	154.1606	0.03407314	0.25641192	0.7855274	0.8845158
LOC111099517	382.3382	0.23289	0.09225705	0.003189912	0.01868286
LOC111099518	6485.799	0.4683205	0.29446688	0.008661751	0.04070242
LOC111099519	169.2243	-0.05279578	0.17037233	0.6188194	0.7750144
LOC111099521	1070.702	0.1160527	0.10255591	0.1466964	0.3161905
LOC111099522	4693.261	0.1525135	0.13182784	0.1114021	0.2632893
LOC111099523	2329.358	0.09310357	0.11030237	0.2660579	0.4663305
LOC111099524	435.6642	-0.04198913	0.08512587	0.5386152	0.7163022
LOC111099525	4.733218	0.06852894	0.25849315	0.5896615	0.7538586
LOC111099526	8.652885	1.281539	0.34169481	7.324272e-06	0.0001240716
LOC111099529	10.43794	0.1934007	0.29749041	0.1849708	0.3675983
LOC111099530	3.308994	0.4859408	0.42996695	0.02309904	0.08550707
LOC111099531	199.9988	-0.04017031	0.06636359	0.4603075	0.6520147
LOC111099533	16.63208	-0.2252004	0.23491217	0.09463669	0.2357103
LOC111099534	23.08066	-1.158473	0.32861028	1.709239e-05	0.0002560357
LOC111099535	47.94065	2.371707	0.45709541	4.683076e-09	2.017723e-07
LOC111099536	10.70742	-0.04427299	0.20104893	0.6971296	0.8281032
LOC111099537	13.59261	0.06136563	0.17010269	0.5636979	0.735187
LOC111099539	11.44348	0.06502802	0.27829466	0.6183368	0.7746422
LOC111099540	4.772719	-0.2164775	0.26883746	0.1282447	0.2891203
LOC111099542	11.12309	0.01471141	0.25696913	0.9062489	0.9530632
LOC111099543	3.503859	-0.1418041	0.29015614	0.3071892	0.5092548
LOC111099544	922.5398	-0.04300628	0.12472911	0.6334674	0.7860409
LOC111099545	1064.96	-0.1344154	0.18681849	0.2400607	0.4365155
LOC111099547	221.0966	-0.06975384	0.15724686	0.4968701	0.6823422
LOC111099548	161.3866	0.008562498	0.13732894	0.9282019	0.9646032
LOC111099549	107.9615	-0.0972919	0.22517665	0.4245275	0.6210087
LOC111099550	3.058059	-0.7907873	0.78281477	0.01361051	0.05769825
LOC111099552	94.70426	-0.1910441	0.12348265	0.04149108	0.1317939
LOC111099553	14.64402	0.01663785	0.18360538	0.8786101	0.9382456
LOC111099554	9.021559	2.355233	0.71585879	1.422135e-05	0.0002181675
LOC111099555	3.878028	-1.928466	0.43636731	3.073799e-07	7.936804e-06
LOC111099556	22.4858	0.2019391	0.28749632	0.1632256	0.3391935
LOC111099557	244.988	-0.7104524	0.11541753	6.650637e-11	4.556543e-09
LOC111099558	14.42285	-3.267521	0.47770995	2.711523e-13	2.86374e-11
LOC111099560	7.384645	-0.8122954	0.50081271	0.003813699	0.02149341
LOC111099563	2.798447	-0.1113499	0.2576992	0.3910048	0.5902397
LOC111099564	9.680129	0.409832	0.59305636	0.06620454	0.184476
LOC111099567	26.62305	-0.7083014	0.31573155	0.001012625	0.007526507
LOC111099568	12.71884	0.1980595	0.29766004	0.176304	0.3564315
LOC111099569	54.7296	-1.278865	0.83293265	0.002271695	0.01433529
LOC111099570	198.7729	0.1120383	0.11351198	0.1915852	0.376316
LOC111099571	74.18009	-0.1961544	0.16599246	0.07811493	0.2069038
LOC111099572	5.80865	-1.795738	0.56808737	3.143684e-05	0.0004289574
LOC111099573	516.8504	-0.1473363	0.10996879	0.08353905	0.2166225
LOC111099575	9.281039	-4.302026	0.88939903	5.683524e-08	1.832679e-06
LOC111099577	57.55055	3.815199	0.50944768	4.695233e-15	6.902464e-13
LOC111099579	57.25888	-0.3783356	0.2556553	0.01542226	0.06351047
LOC111099580	530.0152	-0.1428289	0.08522358	0.04377509	0.1368937
LOC111099581	7.559058	4.069546	0.55136179	1.250336e-14	1.685649e-12
LOC111099582	374.4585	0.005103527	0.11955237	0.9536287	0.9774679
LOC111099583	25.87932	-6.82541	1.18894447	1.350139e-10	8.457884e-09
LOC111099584	267.1044	0.09714349	0.11983432	0.2729817	0.4742579
LOC111099585	5008.118	0.3885295	0.14734406	0.0006929471	0.005520743
LOC111099586	6.840556	-1.594439	0.548938	7.614501e-05	0.0008967884
LOC111099587	7.298196	-0.04185833	0.2584495	0.739426	0.8566413
LOC111099589	535.5243	0.2192739	0.14506787	0.03600747	0.1193002
LOC111099590	91.89762	-0.1165577	0.16210059	0.2711241	0.4722365
LOC111099591	12.16387	-3.259104	0.5519795	1.080073e-10	6.929286e-09
LOC111099592	1780.784	0.02674884	0.1502053	0.7882096	0.8862474
LOC111099593	1617.628	0.1699445	0.10189579	0.03787968	0.1235768
LOC111099594	15.76055	-0.1702263	0.2450862	0.1978024	0.3841927
LOC111099595	44.65693	-0.6036334	0.70691905	0.02778256	0.09855579
LOC111099596	12.51146	5.137812	0.8071555	1.289073e-11	1.030378e-09
LOC111099597	43.75474	0.2405651	0.1615171	0.03223339	0.1100464
LOC111099598	44.21612	-0.4144307	0.250008	0.008824896	0.04131773
LOC111099600	80.2689	0.252263	0.18432941	0.03780686	0.1234282
LOC111099601	106.7969	0.5878728	0.32344028	0.003672253	0.02089299
LOC111099603	405.1801	-0.2308575	0.18089893	0.05193171	0.1551534
LOC111099604	305.0304	-0.0742983	0.08063828	0.2533624	0.4522908
LOC111099605	5.214424	0.7839799	0.42277981	0.002350846	0.01472361
LOC111099606	75.28235	-0.08214359	0.26568974	0.5251012	0.7060315
LOC111099607	2.462684	0.7932462	0.66686759	0.009762311	0.04456177
LOC111099610	1579.951	-0.05406146	0.08058359	0.4055004	0.6038028
LOC111099611	459.4228	-0.007461504	0.08648178	0.9144831	0.9580377
LOC111099612	50.72354	-0.2896234	0.15539713	0.01024072	0.04619059
LOC111099613	89.72052	-0.63511	0.49994767	0.01164263	0.05114192
LOC111099614	117.3286	-0.7109694	0.29803973	0.0006946256	0.005532609
LOC111099615	120.4785	0.7127889	0.33830506	0.001424338	0.009923005
LOC111099617	158.4091	-0.1665953	0.13115181	0.082983	0.2156393
LOC111099618	8.854384	-5.698651	1.02197158	9.649709e-10	4.90108e-08
LOC111099619	3.511452	0.1717193	0.37999092	0.2729161	0.4741752
LOC111099620	24.11054	0.2651313	0.28729002	0.08126152	0.2129248
LOC111099621	236.0379	-0.0225351	0.1255491	0.8031988	0.8956041
LOC111099622	215.8345	0.001866451	0.12301314	0.9833244	0.9918889
LOC111099623	149.3645	0.2940022	0.13304007	0.004293541	0.023646
LOC111099625	122.1027	-0.07675212	0.10790341	0.3505126	0.5535488
LOC111099626	38.65498	0.428122	0.14450355	0.0002009252	0.002003431
LOC111099627	23.91305	1.909709	0.36829225	8.016752e-09	3.270992e-07
LOC111099628	84.96145	0.04743657	0.13198104	0.6109767	0.7691579
LOC111099629	54.77405	0.228257	0.27678463	0.1165336	0.2718003
LOC111099630	2.32785	-2.73182	0.92675799	3.32538e-05	0.0004491413
LOC111099631	4950.355	-0.06621668	0.1319798	0.4788285	0.6679443
LOC111099632	23.7996	-7.130386	1.65524823	8.483397e-08	2.571832e-06
LOC111099633	41.18245	0.6474627	0.22857922	0.0002082982	0.002063584
LOC111099635	54.99182	2.92856	0.94097468	2.067947e-05	0.0003006848
LOC111099636	2.443229	0.4068736	0.64380343	0.0724063	0.1960432
LOC111099638	224.5215	0.4185131	0.15548778	0.0005062924	0.004291969
LOC111099639	119.2099	0.0943667	0.12056371	0.2885364	0.4904214
LOC111099640	4.738693	0.1324243	0.25869861	0.3149248	0.5170393
LOC111099641	356.6092	-0.3060877	0.40527209	0.09055914	0.2288783
LOC111099642	52.53723	-0.09350446	0.17250149	0.387319	0.5868865
LOC111099643	145.0715	-0.6276287	0.23454688	0.0003396574	0.003085572
LOC111099645	59.08926	-0.1020217	0.16911424	0.3426552	0.5456929
LOC111099646	73.36318	-1.726009	0.31630877	2.35099e-09	1.083121e-07
LOC111099648	18.2868	-0.1595482	0.21325635	0.1959744	0.3818139
LOC111099649	27.85774	0.3171417	0.2755962	0.04094398	0.1304384
LOC111099650	12.2448	0.1775953	0.24364119	0.1801906	0.3616297
LOC111099651	225.2	0.535706	0.18389038	0.0001809301	0.001840441
LOC111099652	2.872445	0.0182049	0.24100714	0.8812479	0.9397267
LOC111099654	19.68615	0.646117	0.29822272	0.001359009	0.009552574
LOC111099655	32.04443	0.2137702	0.18752811	0.07438964	0.199766
LOC111099656	14.07639	0.6234436	0.30580102	0.001965236	0.01276487
LOC111099657	500.8315	0.3476226	0.10806932	0.0001341228	0.001437802
LOC111099658	2.655275	-0.3421958	0.41818387	0.06984049	0.1914527
LOC111099659	173.2377	-0.1315459	0.14061928	0.1825803	0.3647031
LOC111099660	95.29909	0.02653861	0.10156827	0.7357256	0.8537406
LOC111099664	15.7687	-0.4156552	0.43845375	0.04175879	0.1323855
LOC111099665	2.725669	-0.04201693	0.48278642	0.7767362	0.8789131
LOC111099666	171.6122	0.02117603	0.1532461	0.8330952	0.9136859
LOC111099668	26.31008	0.2217422	0.27935196	0.126959	0.287231
LOC111099669	17.00166	-0.2212804	0.20782881	0.08076388	0.2120387
LOC111099670	154.385	0.03825046	0.1036081	0.6314711	0.7846315
LOC111099674	40.22173	-0.02136726	0.22314991	0.8565499	0.9258245
LOC111099675	33.07306	0.4000418	0.35765705	0.0312986	0.1075958
LOC111099676	218.0599	0.01859772	0.17253466	0.8608037	0.9281591
LOC111099677	2978.047	0.1240772	0.1217889	0.1690731	0.3471285
LOC111099678	3.76096	0.01235934	0.21949916	0.9160844	0.9590627
LOC111099679	55.5375	-0.2314568	0.18320777	0.05296947	0.1574019
LOC111099680	110.2148	-0.7268179	0.23397941	8.487764e-05	0.0009845739
LOC111099681	312.9354	0.01871768	0.17494415	0.8607568	0.9281591
LOC111099683	22.63976	-0.3007994	0.41520071	0.09757088	0.2407791
LOC111099684	81.11768	0.6608436	0.31964696	0.001710863	0.0114902
LOC111099685	63.20354	0.03190472	0.20890828	0.7819222	0.8820642
