feature,coefficient
LOC111103066,-6.23716132329359
LOC111133512,4.620928119802653
LOC111109496,-2.592405790541082
LOC111116766,0.35815056574551346
LOC111125640,-0.1587686274287777
LOC111102778,3.7552152132108163
INTERCEPT,-0.5112082046758835
