feature,coefficient
LOC111103066,-3.6179784300496456
LOC111133512,1.3151984823401943
LOC111109496,-4.1175040576335595
LOC111116766,1.8356766089169971
LOC111125640,3.4192905954760846
LOC111102778,0.6397538606501425
INTERCEPT,-0.4321555996669564
