feature,coefficient
LOC111103066,-5.658665010155847
LOC111133512,1.5361234168696318
LOC111109496,-2.9978661618649958
LOC111116766,1.8671260192236703
LOC111125640,3.630345850707473
LOC111102778,1.0230618308741104
INTERCEPT,-0.8515818283556886
