feature,coefficient
LOC111102778,0.21626559581529808
LOC111103896,-0.1815406099934979
LOC111133512,0.0959783733524113
LOC111128352,0.0035819851888326355
LOC111100483,-0.00938303757191576
LOC111131490,0.4043843016456049
INTERCEPT,0.028716395487985703
