gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111118226	35.14630403	-1.496509	0.46259272	1.247561e-05	0.001062569
LOC111118350	131.68541783	-1.095039	0.26142986	3.839718e-06	0.0004316867
LOC111118425	87.3352058	-1.054406	0.27202315	1.129143e-05	0.0009883321
LOC111118446	113.50571214	-1.268663	0.30957867	3.283654e-06	0.0003918081
LOC111118797	357.20144722	-1.367043	0.32368513	1.46723e-06	0.0002319174
LOC111118825	6.77138332	-1.167395	0.57916661	0.000279936	0.01015963
LOC111118871	88.10234934	-1.156231	0.29639858	8.528442e-06	0.0008019906
LOC111119012	12.02843743	-2.804556	1.35528628	4.907508e-07	0.000108895
LOC111119016	100.97460843	-1.286181	0.34182783	8.706457e-06	0.0008126883
LOC111119162	257.77670243	-1.106884	0.27201994	5.61558e-06	0.0005869905
LOC111119255	230.8416466	-1.001575	0.20252452	2.017858e-07	6.897801e-05
LOC111119297	446.00409864	-1.208915	0.31497648	8.940098e-06	0.0008283836
LOC111119632	30.33865013	-1.207684	0.41293668	7.296842e-05	0.003837441
LOC111119770	443.92462617	-1.170209	0.32652039	1.98174e-05	0.001474414
LOC111119808	69.05829881	-1.292086	0.32584429	4.674575e-06	0.0005096899
LOC111119832	45.44241729	-1.135323	0.4498833	0.0001773622	0.007367082
LOC111119837	22.75232471	1.059202	0.7343714	0.0004557544	0.01421549
LOC111119867	176.56993665	-1.023384	0.38828519	0.0001985648	0.007932254
LOC111119871	28.72648317	-1.040365	0.74870859	0.0004722831	0.01456432
LOC111120009	84.35927545	-1.001169	0.26259156	1.461231e-05	0.001200107
LOC111120065	267.63683673	-1.0199	0.2937383	3.51638e-05	0.002269142
LOC111120088	117.05531411	-1.412846	0.26139378	5.179174e-09	8.896895e-06
LOC111120093	226.48468199	-1.48616	0.2771417	4.630822e-09	8.896895e-06
LOC111120105	117.41415223	-1.042979	0.31021722	4.416774e-05	0.002705248
LOC111120232	114.64897832	-1.280404	0.2960475	1.395153e-06	0.000227689
LOC111120551	117.51164109	-1.180564	0.28252609	3.246385e-06	0.0003891969
LOC111120552	32.29448791	-1.08498	0.317255	3.582492e-05	0.002300069
LOC111120563	329.49872982	-1.204915	0.27490886	1.423975e-06	0.0002278467
LOC111120567	53.55132571	-1.106152	0.38751456	0.0001109162	0.005224833
LOC111120585	1783.8728191	-1.423851	0.32200133	5.367595e-07	0.000114379
LOC111120598	152.16579142	-1.418937	0.29866721	1.335027e-07	5.212635e-05
LOC111120600	330.01529426	-1.326841	0.28304809	2.617838e-07	7.525096e-05
LOC111120679	32.99215207	-1.122964	0.56373504	0.0003506037	0.01179371
LOC111120729	443.26779786	-1.34848	0.34223209	4.106265e-06	0.0004535898
LOC111120808	750.29313649	-1.564961	0.29682783	4.972141e-09	8.896895e-06
LOC111120836	139.20792501	-1.015419	0.29944266	4.29882e-05	0.002658752
LOC111120898	144.52344551	-1.732847	0.48947661	1.711948e-06	0.0002517758
LOC111121136	87.01057753	-1.278416	0.25249905	5.306139e-08	3.338042e-05
LOC111121229	643.22661074	-1.5424	0.30134632	1.238066e-08	1.491339e-05
LOC111121327	77.19375477	-1.051467	0.62909514	0.0005749358	0.01657489
LOC111121360	170.01001945	-1.30463	0.26280937	7.845417e-08	3.972319e-05
LOC111121368	165.00990754	-1.56126	0.35025137	2.332384e-07	7.314361e-05
LOC111121393	361.97531965	-1.400884	0.30406823	2.743142e-07	7.625332e-05
LOC111121477	99.08247134	-1.138161	0.29588257	1.04568e-05	0.0009248785
LOC111121488	162.16176019	-1.083786	0.27153049	7.547365e-06	0.0007259245
LOC111121573	714.07970936	-1.584515	0.31548336	1.587319e-08	1.825128e-05
LOC111121627	135.71217255	-1.321195	0.27772519	1.955761e-07	6.781659e-05
LOC111121628	10.52497142	-1.354106	0.3684006	8.596376e-06	0.0008053849
LOC111121830	173.59538468	-2.399919	0.53878633	5.409495e-10	3.420965e-06
LOC111121849	309.79006379	-1.272831	0.30583654	2.599845e-06	0.0003363038
LOC111121880	198.18272459	-2.146833	0.57150751	5.41033e-08	3.338042e-05
LOC111121910	56.71274669	-1.033262	0.29185623	2.914419e-05	0.001950347
LOC111121973	114.94168696	-1.666325	0.34827464	3.046832e-08	2.657678e-05
LOC111121989	209.03073799	-1.114037	0.30900052	2.138903e-05	0.001563748
LOC111122027	78.42087162	-1.068103	0.38098263	0.0001332829	0.005995516
LOC111122033	41.45995634	-1.907155	0.40516549	8.405397e-09	1.250723e-05
LOC111122105	31.35547326	-1.10691	0.31297596	2.582955e-05	0.001799957
LOC111122197	100.02313835	-1.65482	0.33852878	2.014424e-08	2.038274e-05
LOC111122207	6.45459204	-3.825099	1.63434857	1.254635e-07	5.118912e-05
LOC111122242	13.97922066	-1.066186	0.79093108	0.000349507	0.01178817
LOC111122252	37.08832687	-1.037319	0.45042793	0.0003310174	0.01135008
LOC111122253	40.84082659	-1.152823	0.29205129	7.464079e-06	0.0007233082
LOC111122299	9.89560152	-1.315113	0.52533152	8.937989e-05	0.004503892
LOC111122368	84.16012162	-1.301939	0.31109854	2.164065e-06	0.0003041233
LOC111122559	98.23433462	-1.334102	0.32986302	3.108879e-06	0.0003853712
LOC111122588	733.68004348	-1.154785	0.27497085	3.224197e-06	0.0003883775
LOC111122599	4080.42680197	1.053203	0.27338874	1.213264e-05	0.001051053
LOC111122642	395.32215727	-1.232688	0.27125951	6.8097e-07	0.0001356364
LOC111122684	107.60257323	-1.230738	0.36296847	2.657881e-05	0.001831983
LOC111122798	132.07564384	-1.121759	0.30046303	1.495471e-05	0.00121756
LOC111122809	47.35540556	-1.145912	0.54896702	0.0002923593	0.010505
LOC111122852	227.19950518	-1.002264	0.20831276	3.747792e-07	9.480415e-05
LOC111122951	20.71605708	2.616059	2.3792161	4.038037e-06	0.0004499832
LOC111122967	295.03913171	1.001242	0.25881756	1.242256e-05	0.001062569
LOC111122968	132.09306104	-1.196651	0.46896098	0.0001377858	0.006158004
LOC111122984	62.50895706	-1.149866	0.26885541	2.471825e-06	0.0003239756
LOC111123007	118.01682354	-1.566135	0.35278907	2.446174e-07	7.455232e-05
LOC111123030	33.67700348	-1.406204	0.51359	4.339286e-05	0.002677233
LOC111123076	10.61663838	-1.120618	0.30409354	1.709665e-05	0.001338963
LOC111123228	59.91218493	-1.82452	0.48629048	5.380732e-07	0.000114379
LOC111123342	284.42382062	-1.232538	0.28068289	1.266943e-06	0.0002108461
LOC111123358	96.1946874	-1.722793	0.32393474	1.53621e-09	6.476659e-06
LOC111123416	377.06019118	1.017165	0.39776369	0.0002307334	0.008772182
LOC111123422	518.78161143	-1.201234	0.24626171	1.697231e-07	6.222195e-05
LOC111123543	38.98966622	1.046028	0.55431668	0.0005334309	0.0156972
LOC111123552	25.75790685	-1.470841	0.70206927	4.983181e-05	0.002943753
LOC111123556	271.77292535	-1.496629	0.30221878	3.570575e-08	2.673547e-05
LOC111123633	8.69110222	-1.073783	0.64694536	0.0005064667	0.01515798
LOC111123702	145.82317414	-1.082703	0.24811592	2.082028e-06	0.0002958819
LOC111123734	1633.80720842	-1.357858	0.42998225	2.730476e-05	0.001869763
LOC111123791	382.90790857	-1.417375	0.30349111	1.932727e-07	6.781659e-05
LOC111123794	16.64081049	-1.110464	0.5328544	0.0003408028	0.01160289
LOC111123910	350.68588357	-1.106712	0.27413176	6.234028e-06	0.0006358709
LOC111123993	172.89577285	-1.042062	0.25708337	6.649997e-06	0.0006701925
LOC111124221	132.34217187	-1.535452	0.33301811	1.404623e-07	5.267932e-05
LOC111124373	47.39534095	-1.212449	0.31798123	9.519302e-06	0.0008652727
LOC111124536	316.94774508	1.250653	0.27865116	8.09919e-07	0.0001506449
LOC111124606	180.8392437	-1.276089	0.26839499	2.342122e-07	7.314361e-05
LOC111124623	26.45074719	1.206058	0.71638757	0.0002245014	0.008656994
LOC111124684	499.24387776	-1.868775	0.32645046	6.202683e-11	7.845153e-07
LOC111124887	544.1680657	-1.376529	0.28203398	8.782937e-08	4.16799e-05
LOC111124904	129.88480072	-1.075039	0.24709793	2.220812e-06	0.0003086684
LOC111124913	529.2468796	-1.20268	0.25441863	3.384481e-07	9.107854e-05
LOC111124944	205.77225581	-1.570041	0.3050677	9.24857e-09	1.299732e-05
LOC111124952	48.77430387	-1.283228	0.31588437	3.522782e-06	0.0004050559
LOC111124995	8.10140408	1.039726	0.51607026	0.0004818157	0.01466042
LOC111125001	540.82562181	-1.266897	0.28085987	6.985695e-07	0.0001369846
LOC111125059	3398.25990255	-1.095747	0.59327744	0.0004368196	0.01384894
LOC111125074	135.71607879	-1.537219	0.30427151	1.773152e-08	1.868903e-05
LOC111125184	18.78185063	-1.216315	0.67016332	0.0002251127	0.008667355
LOC111125265	27.26951294	-1.969043	1.15199439	5.983235e-06	0.0006127608
LOC111125266	20.37304913	-1.14782	1.01916362	0.0001060078	0.005031096
LOC111125323	345.22142404	-1.151298	0.26836239	2.346145e-06	0.0003158021
LOC111125330	453.47406907	-1.097986	0.30035873	1.93798e-05	0.00146064
LOC111125441	135.16302194	-1.113797	0.27357255	5.494589e-06	0.0005767267
LOC111125463	259.74576279	-1.000746	0.31599811	7.276591e-05	0.003834763
LOC111125471	98.79033275	-1.220768	0.35381973	2.387948e-05	0.001701565
LOC111125479	105.06289683	-1.456452	0.32533944	3.690033e-07	9.428592e-05
LOC111125482	107.69964278	-1.097834	0.29057778	1.387186e-05	0.001154285
