gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111116029	43.17618473	-1.090381	0.48059742	0.0002452074	0.0183117983
LOC111116214	34.14896092	1.158112	0.88647172	0.0002523926	0.0186629839
LOC111116581	127.59511292	-1.231485	0.49750492	0.000138989	0.0133958118
LOC111117039	252.21055407	-1.125406	0.42030532	0.0001205511	0.0121918771
LOC111117741	121.73039259	-1.174669	0.86803598	0.0002675849	0.0193424449
LOC111117789	94.97033022	-1.54786	0.70495381	6.185755e-05	0.0086115636
LOC111117861	12.53402989	-2.035871	0.77506531	1.912985e-06	0.0021118719
LOC111117983	43.30421681	-1.087949	0.6236141	0.00049759	0.0272235581
LOC111117984	101.7372921	-1.033527	0.41401965	0.0001817397	0.0153442548
LOC111118000	39.73615643	-1.125264	0.59611419	0.0003860233	0.0235934533
LOC111118008	18.73423464	-1.052342	0.75598834	0.0006522097	0.0321163451
LOC111118031	55.2147965	-1.167304	0.77478717	0.000389814	0.0236966969
LOC111118129	80.80859958	-1.268213	0.54664938	0.0001584048	0.0145816511
LOC111118185	222.32790826	-1.305647	0.37813419	2.148724e-05	0.0050675562
LOC111118218	93.51230976	-1.227846	0.49381705	0.0001377612	0.0133919311
LOC111118226	31.67284428	-1.536955	0.63825077	5.843045e-05	0.0083403918
LOC111118797	369.47588647	-1.254831	0.42409832	6.111778e-05	0.0086115636
LOC111118871	93.39307633	-1.238369	0.36603703	2.781621e-05	0.0058629809
LOC111119016	107.31535622	-1.140252	0.53920068	0.0002800826	0.019739366
LOC111119297	457.34548412	-1.145814	0.47679319	0.0001821645	0.0153442548
LOC111119770	467.61584651	-1.235089	0.45828794	9.84894e-05	0.0108065383
LOC111119808	51.65148948	-1.115369	0.49055323	0.0002336465	0.0181327899
LOC111119832	59.96520927	-1.293016	0.4516614	6.700696e-05	0.0089952851
LOC111119867	165.11759423	-1.092248	0.54083102	0.0003524314	0.0222643841
LOC111120088	105.07579694	-1.324762	0.33040702	5.083354e-06	0.0029432763
LOC111120093	210.29502636	-1.410707	0.34941528	3.926835e-06	0.0029107955
LOC111120232	116.76380553	-1.216837	0.42861042	8.016489e-05	0.0096682291
LOC111120551	115.34217389	-1.027631	0.4553316	0.0002726331	0.01946255
LOC111120563	337.52060396	-1.142858	0.39293386	7.893702e-05	0.0096653957
LOC111120567	58.45061309	-1.14054	0.55159794	0.0002980643	0.0204680036
LOC111120585	1762.48445619	-1.439465	0.42301629	1.809465e-05	0.0046690827
LOC111120598	157.3489036	-1.483222	0.36895557	3.498011e-06	0.0027203673
LOC111120600	321.77338683	-1.284677	0.38335728	2.761452e-05	0.0058629809
LOC111120729	446.46767637	-1.493028	0.42383759	1.229886e-05	0.0042170644
LOC111120808	722.8730734	-1.572352	0.36357917	1.006538e-06	0.0018446107
LOC111120836	157.3222144	-1.029079	0.41176345	0.0001816059	0.0153442548
LOC111120898	148.86896791	-1.291033	0.719298	0.0002304498	0.0180056428
LOC111121136	85.72683842	-1.310284	0.31519258	3.303241e-06	0.0026606423
LOC111121229	577.53127888	-1.409747	0.37883292	9.39949e-06	0.0037854769
LOC111121360	170.54804977	-1.225541	0.36033237	2.728466e-05	0.0058604857
LOC111121368	160.13717256	-1.532522	0.47259619	1.934361e-05	0.0047609194
LOC111121393	353.94810387	-1.346409	0.41543258	3.065096e-05	0.0060936647
LOC111121477	95.81143096	-1.093411	0.44834445	0.0001865853	0.0155278884
