feature,coefficient
LOC111103066,-7.6126314672143085
LOC111133512,4.219882249719294
LOC111109496,-3.8085831727732176
LOC111116766,-1.449157461141305
LOC111125640,1.5784673617325418
LOC111102778,3.9811780923310818
INTERCEPT,-1.9197987041281837
