gene,selection_prob,mean_abs_coef_when_selected
LOC111111783,0.14333333333333334,0.0217673043406313
LOC111109598,0.14333333333333334,0.016047759912325318
LOC111133727,0.14333333333333334,0.010723678039463697
LOC111102383,0.13333333333333333,0.01746089420706212
LOC111136561,0.13,0.024981491385379726
LOC111138475,0.12666666666666668,0.02791428410390855
LOC111132143,0.12666666666666668,0.014256531886466995
LOC111124893,0.12333333333333334,0.020550175011372896
LOC111108602,0.11666666666666667,0.03178371934158922
LOC111116512,0.11333333333333333,0.04887445919484336
LOC111115514,0.11333333333333333,0.022754688126987044
LOC111119566,0.11333333333333333,0.01844532543825275
LOC111106250,0.11333333333333333,0.016639187619606415
LOC111119564,0.11333333333333333,0.01606583936536736
LOC111111542,0.11,0.02688765495242484
LOC111126161,0.11,0.018001343429876086
LOC111127823,0.10666666666666667,0.01945613093983053
LOC111106205,0.10666666666666667,0.013435680636284192
LOC111125102,0.10333333333333333,0.033676213002467384
LOC111101526,0.1,0.016839322878547162
LOC111132340,0.09666666666666666,0.043384456980158075
LOC111124530,0.09333333333333334,0.01672313484651568
LOC111103104,0.09,0.019762173747932297
LOC111122243,0.09,0.016921425804939057
LOC111106424,0.08666666666666667,0.02893158973807336
LOC111137711,0.08333333333333333,0.03472045592529571
LOC111115030,0.08333333333333333,0.03017747024792413
LOC111135562,0.08333333333333333,0.028454247691379407
LOC111102687,0.08333333333333333,0.016978443239372577
LOC111133470,0.08,0.02386026512981425
LOC111111204,0.08,0.018289543024213865
LOC111126862,0.08,0.01136525451692756
LOC111136588,0.08,0.010587982982046516
LOC111101632,0.08,0.007858217558660304
LOC111112816,0.07666666666666666,0.033136700333527835
LOC111123618,0.07666666666666666,0.016496427674533198
LOC111134837,0.07333333333333333,0.03634699462412603
LOC111122180,0.07333333333333333,0.016560470155818047
LOC111101355,0.07333333333333333,0.01444731269147382
LOC111113413,0.07,0.02394417198046515
LOC111124847,0.07,0.01210486937507574
LOC111135795,0.06666666666666667,0.022916350952402773
LOC111135479,0.06666666666666667,0.01965844865205807
LOC111114396,0.06333333333333334,0.014817166557935047
LOC111135866,0.06,0.02202377425210045
LOC111123316,0.06,0.018452060379867775
LOC111119718,0.06,0.012204950570690534
LOC111137515,0.06,0.01094510895084331
LOC111132807,0.056666666666666664,0.014853327400083483
LOC111105833,0.056666666666666664,0.010651488916442228
LOC111109895,0.05333333333333334,0.023692556715630145
LOC111121392,0.05333333333333334,0.012190177931187077
LOC111126985,0.05333333333333334,0.011964054473076868
LOC111136314,0.05,0.022345169017904933
LOC111112671,0.05,0.021631811697545508
LOC111105876,0.05,0.021119660627645663
LOC111136691,0.05,0.016674139807640813
LOC111101195,0.05,0.01437709350221996
LOC111133620,0.05,0.013485763369912977
LOC111111668,0.05,0.009052278641293994
LOC111110323,0.04666666666666667,0.028649082498058465
LOC111104526,0.04666666666666667,0.022686990475488417
LOC111115350,0.04666666666666667,0.014117908028916529
LOC111106528,0.04666666666666667,0.01047894449906665
LOC111100437,0.04666666666666667,0.008842866918522865
LOC111120858,0.043333333333333335,0.026973521562797316
LOC111106284,0.043333333333333335,0.014631643045531202
LOC111111262,0.04,0.02321658788859379
LOC111129159,0.04,0.021244168659139376
LOC111114568,0.04,0.01932437735214373
LOC111120445,0.04,0.01832867312721404
LOC111127526,0.04,0.014549193073871322
LOC111119348,0.04,0.011051341972021976
LOC111111370,0.03666666666666667,0.022657075318742125
LOC111124559,0.03666666666666667,0.020312713678607056
LOC111112809,0.03666666666666667,0.016890380670573288
LOC111116078,0.03666666666666667,0.015452623829480372
LOC111105696,0.03666666666666667,0.013398379568045298
LOC111118555,0.03666666666666667,0.01323950347805201
LOC111123712,0.03666666666666667,0.012897813393971246
LOC111124257,0.03333333333333333,0.018130948841661724
LOC111111935,0.03333333333333333,0.01656390311959851
LOC111100418,0.03333333333333333,0.014796082699939839
LOC111126465,0.03333333333333333,0.013633688956680753
LOC111132780,0.03333333333333333,0.010992639976114608
LOC111134805,0.03333333333333333,0.009769257955875413
LOC111136763,0.03,0.027117581809805592
LOC111137741,0.03,0.02286171968371611
LOC111128731,0.03,0.020551788487110947
LOC111110815,0.03,0.01847921084726485
LOC111116064,0.03,0.011631880137255784
LOC111122691,0.03,0.011276900699823178
LOC111133653,0.02666666666666667,0.022948833646270896
LOC111121940,0.02666666666666667,0.01891895348714547
LOC111114432,0.02666666666666667,0.017577283128794113
LOC111114476,0.02666666666666667,0.011697680827131221
LOC111126717,0.023333333333333334,0.0324743736890412
LOC111121371,0.023333333333333334,0.023702707802318538
LOC111102717,0.023333333333333334,0.011313565111357934
LOC111109572,0.023333333333333334,0.008271885338668704
LOC111119603,0.02,0.06608907739895657
LOC111115017,0.02,0.04878691882592535
LOC111123757,0.02,0.010078186228851429
LOC111122736,0.02,0.00963237032258755
LOC111138401,0.02,0.008981049614457483
LOC111138183,0.02,0.008596093334166272
LOC111115988,0.02,0.008410582984812972
LOC111106296,0.016666666666666666,0.021714265289180818
LOC111103438,0.016666666666666666,0.016250491065094845
LOC111111782,0.016666666666666666,0.015896256665434906
LOC111109515,0.016666666666666666,0.012413341908179632
LOC111106035,0.016666666666666666,0.011942312654696152
LOC111122738,0.016666666666666666,0.011430692832293653
LOC111122441,0.016666666666666666,0.009802632711132343
LOC111128621,0.016666666666666666,0.0087392487357731
LOC111128408,0.016666666666666666,0.008295439342876633
LOC111117956,0.016666666666666666,0.008245308281419853
LOC111128128,0.016666666666666666,0.0070104645866786676
LOC111114779,0.016666666666666666,0.006322654330555478
LOC111103214,0.016666666666666666,0.0053374960904897404
LOC111137154,0.016666666666666666,0.004558948741061797
LOC111099529,0.013333333333333334,0.03514670261842982
LOC111126396,0.013333333333333334,0.01630785680963213
LOC111114322,0.013333333333333334,0.013133052747981575
LOC111100493,0.013333333333333334,0.01057010635490313
LOC111136865,0.013333333333333334,0.008365703345750708
LOC111134490,0.013333333333333334,0.0071778834400945
LOC111133640,0.013333333333333334,0.0062473209960646385
LOC111130375,0.013333333333333334,0.005888201462275583
LOC111123112,0.013333333333333334,0.005298243987089436
LOC111117910,0.013333333333333334,0.00406485013514409
LOC111105680,0.013333333333333334,0.003928282324571337
LOC111103829,0.01,0.025555936557329868
LOC111130587,0.01,0.022149805283721135
LOC111119714,0.01,0.020650188532103386
LOC111117978,0.01,0.016771260011217513
LOC111103959,0.01,0.01557879567995273
