feature,coefficient
LOC111103896,-0.16912217803540716
LOC111102778,0.35147664635963405
LOC111101829,0.02737228770276848
LOC111128352,0.05965156412205291
LOC111099596,0.47021025647352527
LOC111124800,0.00295177564512137
INTERCEPT,0.048828813429342095
